school,meal_type,food_item,recommended_quantity
aldrin elementary,Lunch,Sweet Thai Chili Chicken Bites (4 Bites w/ 1oz sauce),1
aldrin elementary,Lunch,Sweet Thai Chili Chickenless Bites (4 bites),1
aldrin elementary,Lunch,Taco Flavored Hummus (2 Each),1
aldrin elementary,Lunch,Tex Mex Corn (1/4 cup),1
aldrin elementary,Lunch,Tikka Masala Sauce (ounce),1
aldrin elementary,Lunch,Tortilla Chips (13 chips),1
aldrin elementary,Lunch,Triple Berry Parfait Power Pack (Power Pack),1
aldrin elementary,Lunch,Turkey & Cheese on Sub Roll (sandwich),1
aldrin elementary,Lunch,Turkey Barbacoa Tacos on Flour Tortillas (2 Tacos),1
aldrin elementary,Lunch,"Waffle (Grain), Belgian, Buttery Maple, Bulk (Waffle)",1
aldrin elementary,Lunch,Wheat Thins (Package),1
aldrin elementary,Lunch,Whole Wheat Sliced Bread (Slice),1
annandale high,Breakfast,Apple Juice (Each),9566
annandale high,Breakfast,Orange Tangerine Juice (Each),5144
annandale high,Breakfast,Mini Maple Pancakes (Package),4441
annandale high,Breakfast,1% White Milk (Each),4291
annandale high,Breakfast,Bagel (Bagel),2098
annandale high,Breakfast,Honey Cheerios Cereal (Each),1609
annandale high,Breakfast,Cream Cheese (Each),1607
annandale high,Breakfast,Red Delicious Apple (Each - serving),1579
annandale high,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1449
annandale high,Breakfast,Cinnamon Chex Cereal (Each),1349
annandale high,Breakfast,Blueberry Chex Cereal (Each),1157
annandale high,Breakfast,Fat Free White Milk (Each),1135
annandale high,Breakfast,Banana (Each),1048
annandale high,Breakfast,String Cheese (1 Stick),1025
annandale high,Breakfast,Natural Breakfast Syrup (Each),742
annandale high,Breakfast,Natural Grape Jam (Packet),556
annandale high,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",422
annandale high,Breakfast,Orange (6 Slices per 1/2 cup),421
annandale high,Breakfast,Mandarin Orange Parfait (Parfait),410
annandale high,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),363
annandale high,Breakfast,Chicken & Biscuit Sandwich (Sandwich),362
annandale high,Breakfast,Egg and American Cheese on Bagel (Sandwich),323
annandale high,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),309
annandale high,Breakfast,Strawberry Parfait (Parfait),300
annandale high,Breakfast,Egg and American Cheese on Biscuit (Sandwich),278
annandale high,Breakfast,Chilled Peaches (1/2 cup (drained)),272
annandale high,Breakfast,Blueberry Bread (1 square),251
annandale high,Breakfast,Orange Slices (3 slices per 1/4 cup),221
annandale high,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",195
annandale high,Breakfast,Blueberry Muffin Top (Muffin Top),185
annandale high,Breakfast,Applesauce (1/2 Cup),160
annandale high,Breakfast,"Parfait, Triple Berry (Parfait)",160
annandale high,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),156
annandale high,Breakfast,Golden Delicious Apple (Each),106
annandale high,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),94
annandale high,Breakfast,Biscuit (Biscuit),90
annandale high,Breakfast,Chilled Pineapple (1/2 cup),82
annandale high,Breakfast,1% Unflavored Shelf-Stable Milk (Each),80
annandale high,Breakfast,Egg and American Cheese on English Muffin (Sandwich),74
annandale high,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),70
annandale high,Breakfast,Apple Slices (3 slices per 1/4 cup),66
annandale high,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),61
annandale high,Breakfast,Bottled Water (Bottle),58
annandale high,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",55
annandale high,Breakfast,IW Applesauce Cup (Each),48
annandale high,Breakfast,Mini Maple Waffles (Package),48
annandale high,Breakfast,Assorted Craisins (Packet),38
annandale high,Breakfast,"Apple, Slices, IW - ER Supper Only (Each)",37
annandale high,Breakfast,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",37
annandale high,Breakfast,"Lactose Free, White Milk (Each)",35
annandale high,Breakfast,Whole Strawberries (1/2 cup thawed),35
annandale high,Breakfast,Strawberry Flavored Dried Cranberries (2 Eaches),34
annandale high,Breakfast,Fat Free Unflavored Shelf-Stable Milk (Each),31
annandale high,Breakfast,Graham Crackers (Package),29
annandale high,Breakfast,Orange (Each - serving),28
annandale high,Breakfast,"Batter, Pumpkin Bread (2oz Grain (1/32Baked Pan))",25
annandale high,Breakfast,Chicken Tenders (3 tenders),25
annandale high,Breakfast,Orange (1/4 cup),25
annandale high,Breakfast,Orange Slices (6 Slices per 1/2 cup),24
annandale high,Breakfast,"Cereal, Cinnamon Toast Crunch 1 oz (Sub) (Each)",23
annandale high,Breakfast,Natural Blackberry Jam (Packet),20
annandale high,Breakfast,Strawberry Flavored Dried Cranberries (Each),17
annandale high,Breakfast,"Apple Slices (3 slices, 1/4 cup)",16
annandale high,Breakfast,Peach Parfait (Parfait),15
annandale high,Breakfast,Granola (1/4 cup),14
annandale high,Breakfast,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),14
annandale high,Breakfast,Pumpkin Bread (1 square),13
annandale high,Breakfast,Cherry Flavored Dried Cranberries (2 Eaches),11
annandale high,Breakfast,Gala Apple (Each),10
annandale high,Breakfast,Maple Belgian Waffle (Waffle),10
annandale high,Breakfast,Orange Flavored Dried Cranberries (2 Eaches),10
annandale high,Breakfast,Triple Berry Parfait Power Pack (Power Pack),9
annandale high,Breakfast,"Bread, English Muffin, WG (Each)",8
annandale high,Breakfast,Chicken Tenders Sub (Sandwich),8
annandale high,Breakfast,"Sandwich, Turkey & Cheese (sandwich)",8
annandale high,Breakfast,Watermelon Flavored Dried Cranberries (2 Eaches),8
annandale high,Breakfast,Blueberry Parfait (Parfait),7
annandale high,Breakfast,Chilled Peaches (1/2 cup),7
annandale high,Breakfast,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",7
annandale high,Breakfast,Turkey & Cheese on Biscuit (Sandwich),7
annandale high,Breakfast,Blueberry Bread (2oz Grain (1/32 Baked Pan)),6
annandale high,Breakfast,Strawberry Smoothie (8oz portion),6
annandale high,Breakfast,Whole Wheat Dinner Roll (2 rolls),6
annandale high,Breakfast,"Applesauce, IW, Cinnamon. Unsweetened, Shelf-Stable (SUB) (Each)",5
annandale high,Breakfast,Roasted Sunflower Seeds (Package),5
annandale high,Breakfast,"Waffle (Grain), Belgian, Buttery Maple, Bulk (Waffle)",5
annandale high,Breakfast,"Cheese, String, Mozzarella, Low-Fat IW (SUBSTITUTION) (1 Stick)",4
annandale high,Breakfast,Red Seedless Grapes (16 grapes per 1/2 cup),4
annandale high,Breakfast,Whole Wheat Dinner Roll (Each),4
annandale high,Breakfast,Apple Slices (6 Slices per 1/2 cup),3
annandale high,Breakfast,Assorted  4 oz Yogurt (Container),3
annandale high,Breakfast,Banana Bread (Each),3
annandale high,Breakfast,"Bar, Lemon Blueberry (Each)",3
annandale high,Breakfast,"Bread, Hamburger Bun (Bun)",3
annandale high,Breakfast,Hot Turkey & Cheese (sandwich),3
annandale high,Breakfast,Ketchup Packet (Packet),3
annandale high,Breakfast,"Apple Slices (6 Slices, 1/2 cup)",2
annandale high,Breakfast,"Cheese, American, Sliced (3 slices)",2
annandale high,Breakfast,Cherry Vanilla Yogurt (Container),2
annandale high,Breakfast,Cinnamon Waffle (each),2
annandale high,Breakfast,Fat Free Chocolate Milk (Each),2
annandale high,Breakfast,"Milk, Soy, Vanilla (24/8 oz) (each)",2
annandale high,Breakfast,Pineapple Parfait (Parfait),2
annandale high,Breakfast,Strawberry Banana Yogurt (each),2
annandale high,Breakfast,Assorted Cereal (Cereal Cup),1
annandale high,Breakfast,"Bread, Loco (1/2 piece)",1
annandale high,Breakfast,"Cereal, Cinnamon Toasters, Malt-O-Meal, IW (Sub) (1 Each)",1
annandale high,Breakfast,Cherry Flavored Dried Cranberries (Each),1
annandale high,Breakfast,Cherry Vanilla Yogurt Power Pack (Power Packs),1
annandale high,Breakfast,"Frozen, Blueberries (1/2 cup)",1
annandale high,Breakfast,Manager's Vegetable Choice (1/2 cup),1
annandale high,Breakfast,Mandarin Orange Pepper Fruit Salsa (1 TBSP),1
annandale high,Breakfast,"Nutri-Grain, Apple Cinnamon (each)",1
annandale high,Breakfast,"Nutri-Grain, Blueberry (each)",1
annandale high,Breakfast,"Nutri-Grain, Strawberry (each)",1
annandale high,Breakfast,Orange Flavored Dried Cranberries (Each),1
annandale high,Breakfast,Peach Yogurt (Container),1
annandale high,Breakfast,Peach Yogurt Power Pack (Power Packs),1
annandale high,Breakfast,"Plums, Red, Whole (Each)",1
annandale high,Breakfast,Raspberry Lemonade Flavored Dried Cranberries (Each),1
annandale high,Breakfast,"Sandwich, Turkey & Cheese on Sub Roll (sandwich)",1
annandale high,Breakfast,Soft Pretzel (1 pretzel),1
annandale high,Breakfast,Strawberry & Banana Yogurt Power Pack (Power Packs),1
annandale high,Breakfast,"Waffle, Belgian, Sweet Cinnamon, WG, Bulk (Waffle)",1
annandale high,Breakfast,Watermelon Flavored Dried Cranberries (Each),1
annandale high,Lunch,Fat Free Chocolate Milk (Each),11941
annandale high,Lunch,Lettuce Blend Salad Mix (1/2 cup),7584
annandale high,Lunch,Ketchup Packet (Packet),7130
annandale high,Lunch,Apple Slices (3 slices per 1/4 cup),4229
annandale high,Lunch,Ranch Dressing (1 ounce),4198
annandale high,Lunch,PB&J Power Pack (Power Packs),3349
annandale high,Lunch,Orange Slices (3 slices per 1/4 cup),3165
annandale high,Lunch,Chicken Tenders (3 tenders),2913
annandale high,Lunch,1% White Milk (Each),2855
annandale high,Lunch,Manager's Vegetable Choice (1/4 cup),2683
annandale high,Lunch,Banana (Each),2602
annandale high,Lunch,Chocolate Chip Cookie (Cookie),2506
annandale high,Lunch,Orange (1/4 cup),2314
annandale high,Lunch,Cheese Pizza (Slice),2303
annandale high,Lunch,Red Seedless Grapes (16 grapes per 1/2 cup),2258
annandale high,Lunch,Mayonnaise Packet (Packet),2159
annandale high,Lunch,Red Delicious Apple (Each - serving),2150
annandale high,Lunch,Red Seedless Grapes (8 grapes per 1/4 cup),1890
annandale high,Lunch,Baby Carrots (3 baby carrots per 1/4 cup),1731
annandale high,Lunch,Turkey Pepperoni Pizza (Slice),1527
annandale high,Lunch,Italian Dressing (1 ounce),1518
annandale high,Lunch,Cucumber Slices (1/4 cup),1433
annandale high,Lunch,Baked Cheese Sticks (2 Cheese Sticks),1403
annandale high,Lunch,Chilled Mandarin Oranges (1/2 cup (drained)),1239
annandale high,Lunch,Golden Delicious Apple (Each),1104
annandale high,Lunch,Spicy Breaded Chicken Patty on Bun (Sandwich),1070
annandale high,Lunch,Fat Free White Milk (Each),1051
annandale high,Lunch,Whole Wheat Dinner Roll (2 rolls),1048
annandale high,Lunch,Broccoli Florets (1/4 cup),1045
annandale high,Lunch,Bottled Water (Bottle),1027
annandale high,Lunch,Mustard Packet (Packet),1008
annandale high,Lunch,Soft Pretzel (1 pretzel),940
annandale high,Lunch,Chilled Mandarin Oranges (1/4 cup (drained)),866
annandale high,Lunch,Chocolate Chip Cookie (1/2 Cookie),860
annandale high,Lunch,Cooked  Brown Rice (1/2 cup cooked),858
annandale high,Lunch,Cherry Tomatoes (1/4 cup),854
annandale high,Lunch,Chickpeas (1/4 cup),826
annandale high,Lunch,Strawberry Flavored Dried Cranberries (Each),774
annandale high,Lunch,Marinara Sauce (1/2 cup),764
annandale high,Lunch,Cherry Flavored Dried Cranberries (Each),761
annandale high,Lunch,Watermelon Flavored Dried Cranberries (Each),736
annandale high,Lunch,Cooked  Brown Rice (1 cup cooked),718
annandale high,Lunch,Cheeseburger (Sandwich),689
annandale high,Lunch,Potato Wedges (7 pieces),649
annandale high,Lunch,Baby Carrots (6 Baby Carrots per 1/2 cup),620
annandale high,Lunch,Chickenless Bites (4 Bites),608
annandale high,Lunch,Corn (1/4 cup (thawed)),592
annandale high,Lunch,Cheez-Its Crackers (Package),560
annandale high,Lunch,Nachos with Cheese Sauce (Serving),535
annandale high,Lunch,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),533
annandale high,Lunch,"Apple Slices (3 slices, 1/4 cup)",532
annandale high,Lunch,Strawberry & Banana Yogurt Power Pack (Power Packs),529
annandale high,Lunch,Blueberry Bread (1 square),486
annandale high,Lunch,Whole Wheat Dinner Roll (Each),480
annandale high,Lunch,Apple Juice (Each),471
annandale high,Lunch,Corn (1/2 cup (cooked)),461
annandale high,Lunch,Grape Tomatoes (1/4 cup),456
annandale high,Lunch,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),450
annandale high,Lunch,Gala Apple (Each),449
annandale high,Lunch,Asian Veggie Sub (sandwich),444
annandale high,Lunch,Orange Chicken (4 Bites w/ 1oz sauce),413
annandale high,Lunch,Celery Sticks (1/2 cup),407
annandale high,Lunch,Beef Meatball Sub Sandwich (Sandwich),405
annandale high,Lunch,Smartfood RF White Cheddar Popcorn (Each),393
annandale high,Lunch,"Peppers, red, pre-sliced (1/2 cup sliced)",371
annandale high,Lunch,Chilled Peaches (1/2 cup (drained)),360
annandale high,Lunch,Orange Flavored Dried Cranberries (Each),356
annandale high,Lunch,Chickenless Bites (2 Bites),355
annandale high,Lunch,"Salsa, Mild Canned (1.5 oz)",354
annandale high,Lunch,"Bread, Loco (flatbread)",353
annandale high,Lunch,Chilled Peaches (1/4 cup (drained)),348
annandale high,Lunch,Asian Meatball Sub (sandwich),336
annandale high,Lunch,Whole Strawberries (1/2 cup thawed),336
annandale high,Lunch,"Bread, Loco (1/2 piece)",335
annandale high,Lunch,Marinara Sauce (1/4 Cup),324
annandale high,Lunch,Black Beans (1/4 Cup),314
annandale high,Lunch,Roasted Plantains (6 Slices),310
annandale high,Lunch,Peach Yogurt Power Pack (Power Packs),307
annandale high,Lunch,Raspberry Lemonade Flavored Dried Cranberries (Each),305
annandale high,Lunch,"Fruit Snacks, Welch's Mixed (Each)",302
annandale high,Lunch,Cherry Vanilla Yogurt Power Pack (Power Packs),301
annandale high,Lunch,Cheese Quesadilla (Quesadilla),298
annandale high,Lunch,Apple Slices (6 Slices per 1/2 cup),296
annandale high,Lunch,Lettuce Blend Salad Mix (1 cup),287
annandale high,Lunch,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",285
annandale high,Lunch,Grilled Cheese Sandwich (Sandwich),280
annandale high,Lunch,Pasta with Meat Sauce (serving),271
annandale high,Lunch,Orange Tangerine Juice (Each),261
annandale high,Lunch,Steamed Broccoli (1/2 cup),261
annandale high,Lunch,Spicy Chicken Wrap (Wrap),260
annandale high,Lunch,IW Applesauce Cup (Each),253
annandale high,Lunch,Chicken Masala Drumstick (Drumstick),252
annandale high,Lunch,Orange Sauce (ounce),250
annandale high,Lunch,Tex Mex Corn (1/2 cup),250
annandale high,Lunch,Bean and Cheese Pupusa (Pupusa),248
annandale high,Lunch,Graham Crackers (Package),247
annandale high,Lunch,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",247
annandale high,Lunch,Orange Slices (6 Slices per 1/2 cup),243
annandale high,Lunch,Black Beans (1/2 Cup),240
annandale high,Lunch,Alfredo & Basil Lasagna (Each),238
annandale high,Lunch,Chicken & Vegetable Dumplings (6 dumplings),222
annandale high,Lunch,"Cheese, Shredded, Cheddar (1/4 cup)",213
annandale high,Lunch,Cucumber Slices (6 Slices per 1/2 cup),212
annandale high,Lunch,Orange Chickenless Bites (4 bites),208
annandale high,Lunch,Applesauce (1/2 Cup),203
annandale high,Lunch,Doritos Flamas (Each),188
annandale high,Lunch,RF Kettle Chips Jalapeno & Cheddar Chips (Each),188
annandale high,Lunch,RF Kettle Chips Sea Salt & Vinegar Chips (Each),186
annandale high,Lunch,"Sauce, Spicy Mayo (tbsp)",180
annandale high,Lunch,Sour Cream (2 Tablespoons),177
annandale high,Lunch,Fish Tacos (2 Tacos),175
annandale high,Lunch,Steamed Baby Carrots (1/2 cup),168
annandale high,Lunch,Chickpeas - salad bar entree (1/2 cup),165
annandale high,Lunch,SS Baked Cheetos Flaming Hot (Each),159
annandale high,Lunch,Orange (6 Slices per 1/2 cup),157
annandale high,Lunch,Potato Wedges (4 pieces),156
annandale high,Lunch,"Sauce, BBQ, HFCS-Free, Bulk, Low-Sodium (2 TBSP)",146
annandale high,Lunch,"Peppers, green, pre-sliced (1/2 cup sliced)",141
annandale high,Lunch,"WG 10"" Flour Tortilla (Tortilla)",139
annandale high,Lunch,Vegetable Dumpling (6 dumplings),137
annandale high,Lunch,Orange (Each - serving),136
annandale high,Lunch,"Quesadilla, Turkey Barbacoa and Cheese (Quesadilla)",130
annandale high,Lunch,Doritos RF Spicy Sweet Chili (Each),125
annandale high,Lunch,Manager's Vegetable Choice (1/2 cup),122
annandale high,Lunch,Mandarin Orange Pepper Fruit Salsa (1 TBSP),121
annandale high,Lunch,Black Beans - salad bar entree (1/2 cup),119
annandale high,Lunch,Kettle Cooked Smoky BBQ Chips (Each),114
annandale high,Lunch,Kellogg’s W/G Rice Krispies Treats (Each),108
annandale high,Lunch,Strawberry Chex Mix (Package),108
annandale high,Lunch,Sub Roll (Sub Roll),106
annandale high,Lunch,"Patty, Chicken, Breaded, WG (2 strips)",101
annandale high,Lunch,Turkey Barbacoa Arepa (1 Arepa + #10 scoop of turkey barbacoa),101
annandale high,Lunch,Doritos RF Nacho Cheese (Each),99
annandale high,Lunch,Original Flavored Dried Cranberries (Package),96
annandale high,Lunch,BBQ Chicken Drumstick (Drumstick),95
annandale high,Lunch,"Onions, Red, Whole (2 Tablespoons (sliced))",92
annandale high,Lunch,Roasted Plantains (3 Slices),92
annandale high,Lunch,SS Baked Cheetos Flaming Limon (Each),92
annandale high,Lunch,Broccoli Florets (6 Pieces per 1/2 cup),88
annandale high,Lunch,Chickpeas (1/2 cup),88
annandale high,Lunch,Corn (2 Tablespoons (thawed)),87
annandale high,Lunch,"Patty, Chicken, Spicy, Breaded (2 strips)",87
annandale high,Lunch,SS Cheetos Fantastix Flaming Hot (Each),86
annandale high,Lunch,WG Chocolate Chip Rice Krispy Treats (Each),86
annandale high,Lunch,Turkey Pepperoni Pizza (1.37 oz),83
annandale high,Lunch,Lay's RF Kettle Original Chips (Each),82
annandale high,Lunch,Cool Ranch Reduced Fat Doritos (Each),78
annandale high,Lunch,Grape Tomatoes (6 Tomatoes per 1/2 cup),76
annandale high,Lunch,1% Unflavored Shelf-Stable Milk (Each),73
annandale high,Lunch,Nachos with Taco Meat and Cheese Sauce (Serving Size),73
annandale high,Lunch,Chana Masala (1/2 cup),70
annandale high,Lunch,Cherry Flavored Dried Cranberries (2 Eaches),70
annandale high,Lunch,Cucumbers (1/2 cup sliced),70
annandale high,Lunch,Hot Turkey & Cheese (sandwich),68
annandale high,Lunch,Strawberry Parfait Power Pack (Power Pack),66
annandale high,Lunch,Assorted  4 oz Yogurt (Container),64
annandale high,Lunch,WG Baked Funyuns (Each),64
annandale high,Lunch,Orange Flavored Dried Cranberries (2 Eaches),63
annandale high,Lunch,Cucumber Slices (2 Tablespoon),60
annandale high,Lunch,Vegan Burger (Sandwich),60
annandale high,Lunch,"Apple, Slices, IW - ER Supper Only (Each)",58
annandale high,Lunch,String Cheese (Each),58
annandale high,Lunch,"Peppers, Green, Whole (2 Tablespoon)",57
annandale high,Lunch,Natural Breakfast Syrup (Each),54
annandale high,Lunch,Fresh Whole Pear (Each),53
annandale high,Lunch,"Sandwich, Turkey & Cheese (sandwich)",53
annandale high,Lunch,"Peppers, Red, Whole (2 Tablespoons)",51
annandale high,Lunch,Watermelon Flavored Dried Cranberries (2 Eaches),51
annandale high,Lunch,Fish  Sandwich (Sandwich),50
annandale high,Lunch,Strawberry Flavored Dried Cranberries (2 Eaches),49
annandale high,Lunch,"Carrots, Shredded (Cup)",48
annandale high,Lunch,Sweet Thai Chili Sauce (ounce),44
annandale high,Lunch,Chicken and Cheese Quesadilla (Quesadilla),43
annandale high,Lunch,Cherry Tomatoes (6 Tomatoes per 1/2 cup),41
annandale high,Lunch,"Turkey,  Breast, Pre-Sliced, Oven Roasted (3 Slices)",40
annandale high,Lunch,BBQ Chicken Sandwich (Sandwich),39
annandale high,Lunch,"Chicken, Bites (4 Bites)",39
annandale high,Lunch,"Dough, Cookie, Double Chocolate, WG (1/2 Cookie)",38
annandale high,Lunch,Hamburger (Sandwich),38
annandale high,Lunch,Sweet Thai Chili Chicken Wings (3 Wings),37
annandale high,Lunch,"Tomato, Large, whole, Plum (1/4 cup sliced)",37
annandale high,Lunch,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",36
annandale high,Lunch,Apple Cinnamon Spread (Each),33
annandale high,Lunch,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),32
annandale high,Lunch,Chicken Quesadilla (quesadilla),31
annandale high,Lunch,"Peppers, red, pre-sliced (1/4 cup sliced)",31
annandale high,Lunch,Apple Cinnamon Bread (Grain for entree) (1 square),30
annandale high,Lunch,Arepa w/Taco Beef (1 Aprea + #8 scoop of beef),30
annandale high,Lunch,Applesauce (1/4 cup),28
annandale high,Lunch,Chickpeas (2 Tablespoons),28
annandale high,Lunch,"Frozen, Blueberries (1/2 cup)",28
annandale high,Lunch,Nachos with Black Beans and Cheese Sauce (Serving),28
annandale high,Lunch,"Patty, Chicken, Spicy, Breaded (Patty)",27
annandale high,Lunch,Potstickers (6 Potstickers),27
